cell_idx,predicted_mechanism,confidence,prob_drug_efflux,prob_clonal_evolution,prob_immune_escape,prob_microenvironmental
18802,immune_escape,0.27058762,0.24901232,0.23560058,0.27058762,0.24479951
18803,immune_escape,0.26984227,0.24970433,0.23521331,0.26984227,0.24524002
18804,immune_escape,0.2701913,0.24908641,0.23585768,0.2701913,0.2448646
18805,immune_escape,0.27136773,0.24936521,0.23458676,0.27136773,0.24468026
18806,immune_escape,0.27055797,0.24902117,0.23561858,0.27055797,0.24480227
18807,immune_escape,0.27200776,0.2492202,0.23409434,0.27200776,0.24467771
18808,immune_escape,0.2713326,0.25030637,0.2333733,0.2713326,0.24498774
18809,immune_escape,0.2705334,0.25032374,0.23394912,0.2705334,0.2451937
18810,immune_escape,0.27143687,0.249323,0.23456201,0.27143687,0.24467804
18811,immune_escape,0.27013153,0.2491011,0.23589607,0.27013153,0.2448714
18812,immune_escape,0.27154708,0.24898534,0.23476292,0.27154708,0.24470466
18813,immune_escape,0.27049989,0.24902724,0.23565944,0.27049989,0.24481341
18814,immune_escape,0.27074474,0.25010127,0.2340321,0.27074474,0.2451218
18815,immune_escape,0.27138427,0.24941947,0.23451574,0.27138427,0.24468048
18816,immune_escape,0.2715309,0.24934001,0.23445593,0.2715309,0.24467319
18817,immune_escape,0.27148485,0.2490001,0.23479713,0.27148485,0.24471793
18818,immune_escape,0.27078477,0.2501872,0.23390359,0.27078477,0.24512452
18819,immune_escape,0.2720813,0.24917752,0.23407517,0.2720813,0.24466598
18820,immune_escape,0.2683351,0.25013,0.23615223,0.2683351,0.24538276
18821,immune_escape,0.27156535,0.25021124,0.2332965,0.27156535,0.24492694
18822,immune_escape,0.272036,0.24925484,0.2340269,0.272036,0.2446823
18823,immune_escape,0.2693573,0.24997965,0.2352044,0.2693573,0.24545866
18824,immune_escape,0.27153537,0.2489881,0.23476939,0.27153537,0.24470717
18825,immune_escape,0.2717639,0.24908562,0.23447934,0.2717639,0.24467118
18826,immune_escape,0.27145118,0.2501834,0.23340116,0.27145118,0.24496427
18827,immune_escape,0.27143803,0.24901141,0.23482266,0.27143803,0.24472785
18828,immune_escape,0.27193967,0.24927235,0.23409864,0.27193967,0.24468929
18829,immune_escape,0.2705401,0.24902387,0.2356309,0.2705401,0.2448051
18830,immune_escape,0.2704675,0.24903736,0.23567934,0.2704675,0.24481583
18831,immune_escape,0.27145737,0.24900672,0.23481216,0.27145737,0.24472375
18832,immune_escape,0.27039325,0.24861248,0.23655896,0.27039325,0.24443537
18833,immune_escape,0.272098,0.24922633,0.23400208,0.272098,0.2446736
18834,immune_escape,0.27087536,0.24854557,0.23614122,0.27087536,0.24443784
18835,immune_escape,0.27031833,0.24906164,0.2357779,0.27031833,0.24484207
18836,immune_escape,0.2708138,0.25005367,0.23402818,0.2708138,0.24510437
18837,immune_escape,0.270212,0.24908292,0.23584528,0.270212,0.24485981
18838,immune_escape,0.27182835,0.24934117,0.2341127,0.27182835,0.24471776
18839,immune_escape,0.26944944,0.24924551,0.23632914,0.26944944,0.24497586
18840,immune_escape,0.27147004,0.24928683,0.23456958,0.27147004,0.24467345
18841,immune_escape,0.2710139,0.24795981,0.23708339,0.2710139,0.24394293
18842,immune_escape,0.26974335,0.2506088,0.23441532,0.26974335,0.24523254
18843,immune_escape,0.27133137,0.24934533,0.23464246,0.27133137,0.24468084
18844,immune_escape,0.2703109,0.24906369,0.23578276,0.2703109,0.24484262
18845,immune_escape,0.27101675,0.24982306,0.23420931,0.27101675,0.24495094
18846,immune_escape,0.27145708,0.2492998,0.23456869,0.27145708,0.2446744
18847,immune_escape,0.27146536,0.24900475,0.23480774,0.27146536,0.24472204
18848,immune_escape,0.27136362,0.24932209,0.23463546,0.27136362,0.24467887
18849,immune_escape,0.26735014,0.25039122,0.23675397,0.26735014,0.2455046
18850,immune_escape,0.27148035,0.24900119,0.23479958,0.27148035,0.24471888
18851,immune_escape,0.27144632,0.24941334,0.23446293,0.27144632,0.2446774
18852,immune_escape,0.26867974,0.24931328,0.23677355,0.26867974,0.24523339
18853,immune_escape,0.2713364,0.25027487,0.2333876,0.2713364,0.24500102
18854,immune_escape,0.2713728,0.24931277,0.23463565,0.2713728,0.24467883
18855,immune_escape,0.2720678,0.24921115,0.23404844,0.2720678,0.2446726
18856,immune_escape,0.27210125,0.24923407,0.2339899,0.27210125,0.2446748
18857,immune_escape,0.2711836,0.24948981,0.23454076,0.2711836,0.24478577
18858,immune_escape,0.27178976,0.24936846,0.2341141,0.27178976,0.24472764
18859,immune_escape,0.27180362,0.2494913,0.23404613,0.27180362,0.24465893
18860,immune_escape,0.2714464,0.25029936,0.2333076,0.2714464,0.24494667
18861,immune_escape,0.2720454,0.24922413,0.2340543,0.2720454,0.24467622
18862,immune_escape,0.27207127,0.24920428,0.23405322,0.27207127,0.2446712
18863,immune_escape,0.27123982,0.24930535,0.23476756,0.27123982,0.24468727
18864,immune_escape,0.27061036,0.25030783,0.23389302,0.27061036,0.24518882
18865,immune_escape,0.26980603,0.24803677,0.2379177,0.26980603,0.24423954
18866,immune_escape,0.27146718,0.24900436,0.23480682,0.27146718,0.24472168
18867,immune_escape,0.27154982,0.24931262,0.23446582,0.27154982,0.24467172
18868,immune_escape,0.27198642,0.24928072,0.23404236,0.27198642,0.2446905
18869,immune_escape,0.27156028,0.24898224,0.23475568,0.27156028,0.24470185
18870,immune_escape,0.2714716,0.2490033,0.23480442,0.2714716,0.24472077
18871,immune_escape,0.26914504,0.24781162,0.23892942,0.26914504,0.24411386
18872,immune_escape,0.26741078,0.24865258,0.23892662,0.26741078,0.24501002
18873,immune_escape,0.27142605,0.24901433,0.23482916,0.27142605,0.24473041
18874,immune_escape,0.27087885,0.24901494,0.2354029,0.27087885,0.24470325
18875,immune_escape,0.27157262,0.24934985,0.23440455,0.27157262,0.24467295
18876,immune_escape,0.27033383,0.24905998,0.23576798,0.27033383,0.24483818
18877,immune_escape,0.27028364,0.2496041,0.2351357,0.27028364,0.24497665
18878,immune_escape,0.2720573,0.24925488,0.23400672,0.2720573,0.24468106
18879,immune_escape,0.2711887,0.24928707,0.23483263,0.2711887,0.24469157
18880,immune_escape,0.2705277,0.24902701,0.23563871,0.2705277,0.2448066
18881,immune_escape,0.2714991,0.24899669,0.23478931,0.2714991,0.24471489
18882,immune_escape,0.27153772,0.24898754,0.2347681,0.27153772,0.24470668
18883,immune_escape,0.27206516,0.24925746,0.23399633,0.27206516,0.2446811
18884,immune_escape,0.2714505,0.24926119,0.23461512,0.2714505,0.24467327
18885,immune_escape,0.2669848,0.25130522,0.2363632,0.2669848,0.24534677
18886,immune_escape,0.27131894,0.24904142,0.2348864,0.27131894,0.24475329
18887,immune_escape,0.2703507,0.24905539,0.23575708,0.2703507,0.2448368
18888,immune_escape,0.26840004,0.25052038,0.23586178,0.26840004,0.24521774
18889,immune_escape,0.271371,0.24902804,0.2348588,0.271371,0.24474214
18890,immune_escape,0.2703219,0.24906099,0.23577565,0.2703219,0.2448415
18891,immune_escape,0.271521,0.24899147,0.23477724,0.271521,0.2447102
18892,immune_escape,0.2711807,0.24862024,0.2358212,0.2711807,0.2443779
18893,immune_escape,0.27026865,0.24907182,0.2358097,0.27026865,0.24484982
18894,immune_escape,0.27143186,0.24901292,0.23482601,0.27143186,0.24472916
18895,immune_escape,0.27142057,0.24901567,0.23483214,0.27142057,0.24473156
18896,immune_escape,0.27124357,0.24976006,0.23406641,0.27124357,0.24493
18897,immune_escape,0.27083576,0.24901982,0.23543657,0.27083576,0.24470781
18898,immune_escape,0.27143657,0.24901178,0.23482348,0.27143657,0.24472821
18899,immune_escape,0.2714002,0.24902076,0.23484315,0.2714002,0.24473593
18900,immune_escape,0.270531,0.25040504,0.23386724,0.270531,0.24519679
18901,immune_escape,0.27137738,0.24902645,0.23485538,0.27137738,0.24474077
18902,immune_escape,0.2713211,0.24904081,0.2348852,0.2713211,0.2447528
18903,immune_escape,0.26733258,0.24983571,0.23755884,0.26733258,0.2452728
18904,immune_escape,0.27141184,0.24901788,0.23483689,0.27141184,0.24473345
18905,immune_escape,0.27197793,0.249231,0.23410966,0.27197793,0.24468139
18906,immune_escape,0.27209574,0.2485918,0.23502183,0.27209574,0.24429063
18907,immune_escape,0.27005944,0.24911813,0.23594096,0.27005944,0.24488147
18908,immune_escape,0.27024117,0.24907717,0.23582704,0.27024117,0.24485466
18909,immune_escape,0.2702954,0.25017914,0.23426026,0.2702954,0.24526514
18910,immune_escape,0.2706499,0.24900599,0.2355556,0.2706499,0.24478854
18911,immune_escape,0.26444194,0.24712583,0.24374975,0.26444194,0.24468246
18912,immune_escape,0.27145576,0.24900712,0.23481303,0.27145576,0.24472411
18913,immune_escape,0.27200848,0.24926776,0.23403752,0.27200848,0.24468622
18914,immune_escape,0.27154997,0.24802639,0.23625888,0.27154997,0.24416474
18915,immune_escape,0.27138364,0.2490249,0.23485206,0.27138364,0.24473946
18916,immune_escape,0.2719842,0.24924608,0.23408604,0.2719842,0.24468374
18917,immune_escape,0.2713681,0.24902882,0.23486039,0.2713681,0.24474278
18918,immune_escape,0.27152324,0.24916618,0.23478316,0.27152324,0.24452746
18919,immune_escape,0.27125618,0.24943699,0.23453969,0.27125618,0.24476719
18920,immune_escape,0.27177477,0.24942808,0.23404206,0.27177477,0.24475506
18921,immune_escape,0.27158794,0.24931118,0.23443072,0.27158794,0.24467012
18922,immune_escape,0.27080923,0.24901912,0.23545972,0.27080923,0.24471194
18923,immune_escape,0.2709402,0.24952959,0.23471877,0.2709402,0.24481146
18924,immune_escape,0.27169287,0.24929865,0.23434177,0.27169287,0.2446666
18925,immune_escape,0.27214915,0.24924563,0.23393098,0.27214915,0.2446742
18926,immune_escape,0.27205327,0.24923079,0.23403905,0.27205327,0.24467696
18927,immune_escape,0.27140394,0.2494607,0.23437735,0.27140394,0.244758
18928,immune_escape,0.27073163,0.2500216,0.23411727,0.27073163,0.24512944
18929,immune_escape,0.27075103,0.24899103,0.23548445,0.27075103,0.24477349
18930,immune_escape,0.27180222,0.2490584,0.23447259,0.27180222,0.2446668
18931,immune_escape,0.2714931,0.24938461,0.23444682,0.2714931,0.24467546
18932,immune_escape,0.2710435,0.2490057,0.2352534,0.2710435,0.24469738
18933,immune_escape,0.27142492,0.24901463,0.23482981,0.27142492,0.24473067
18934,immune_escape,0.27138862,0.24934958,0.23458296,0.27138862,0.24467883
18935,immune_escape,0.27134696,0.24946985,0.23441012,0.27134696,0.2447731
18936,immune_escape,0.27205884,0.24922301,0.23404288,0.27205884,0.24467523
18937,immune_escape,0.2714683,0.2493308,0.23452589,0.2714683,0.24467497
18938,immune_escape,0.27167332,0.2493421,0.23437107,0.27167332,0.24461356
18939,immune_escape,0.2711398,0.249288,0.23479468,0.2711398,0.2447775
18940,immune_escape,0.2701208,0.24930723,0.23551962,0.2701208,0.24505241
18941,immune_escape,0.2705105,0.24902685,0.2356519,0.2705105,0.24481075
18942,immune_escape,0.27208108,0.24920528,0.23404284,0.27208108,0.24467081
18943,immune_escape,0.27178785,0.24905464,0.23449023,0.27178785,0.24466726
18944,immune_escape,0.2712178,0.24953601,0.2344492,0.2712178,0.24479699
18945,immune_escape,0.27084687,0.24991706,0.23420064,0.27084687,0.24503541
18946,immune_escape,0.27199626,0.24921158,0.2341153,0.27199626,0.24467687
18947,immune_escape,0.27161145,0.2492363,0.2345855,0.27161145,0.24456674
18948,immune_escape,0.27208573,0.24932408,0.2338981,0.27208573,0.2446921
18949,immune_escape,0.27086473,0.25000334,0.23409638,0.27086473,0.2450356
18950,immune_escape,0.27208802,0.24920833,0.2340327,0.27208802,0.24467096
18951,immune_escape,0.2714741,0.24931246,0.2345382,0.2714741,0.24467525
18952,immune_escape,0.2721101,0.24923126,0.23398486,0.2721101,0.2446738
18953,immune_escape,0.27117208,0.24950135,0.23454763,0.27117208,0.24477902
18954,immune_escape,0.2717564,0.2490702,0.23450385,0.2717564,0.24466959
18955,immune_escape,0.271304,0.24950203,0.23442154,0.271304,0.24477246
18956,immune_escape,0.27150416,0.24899548,0.2347865,0.27150416,0.2447138
18957,immune_escape,0.2714725,0.24930532,0.23454767,0.2714725,0.24467458
18958,immune_escape,0.2700955,0.24910897,0.23591828,0.2700955,0.24487723
18959,immune_escape,0.27140033,0.24938615,0.23453371,0.27140033,0.24467982
18960,immune_escape,0.2707244,0.24907355,0.23537113,0.2707244,0.24483095
18961,immune_escape,0.2720385,0.24918391,0.23410809,0.2720385,0.24466957
18962,immune_escape,0.271506,0.24925058,0.23457086,0.271506,0.24467264
18963,immune_escape,0.27152097,0.2489915,0.2347773,0.27152097,0.24471024
18964,immune_escape,0.27142107,0.2495145,0.2344462,0.27142107,0.24461818
18965,immune_escape,0.2715339,0.24898843,0.23477016,0.2715339,0.24470745
18966,immune_escape,0.27105224,0.24962725,0.2345021,0.27105224,0.24481836
18967,immune_escape,0.27097255,0.2484994,0.23624568,0.27097255,0.24428235
18968,immune_escape,0.27117378,0.24939135,0.23474634,0.27117378,0.24468854
18969,immune_escape,0.2722026,0.24896142,0.23427102,0.2722026,0.24456494
18970,immune_escape,0.271791,0.24908864,0.23444915,0.271791,0.24467121
18971,immune_escape,0.2713819,0.24926062,0.23465115,0.2713819,0.24470629
18972,immune_escape,0.27126586,0.25038663,0.23334791,0.27126586,0.24499957
18973,immune_escape,0.2705832,0.249013,0.2356036,0.2705832,0.24480022
18974,immune_escape,0.27096614,0.24981785,0.23422404,0.27096614,0.24499197
18975,immune_escape,0.27156186,0.2492987,0.2344686,0.27156186,0.24467085
18976,immune_escape,0.2722118,0.24895197,0.23427679,0.2722118,0.24455947
18977,immune_escape,0.27150336,0.24899565,0.23478694,0.27150336,0.24471396
18978,immune_escape,0.26986402,0.24959841,0.23529145,0.26986402,0.24524608
18979,immune_escape,0.27151883,0.24932186,0.23448655,0.27151883,0.24467286
18980,immune_escape,0.27147064,0.24925311,0.23460262,0.27147064,0.24467368
18981,immune_escape,0.2702132,0.24829385,0.2371541,0.2702132,0.24433887
18982,immune_escape,0.27206048,0.2491672,0.23410685,0.27206048,0.24466546
18983,immune_escape,0.27159294,0.24933115,0.23440464,0.27159294,0.24467129
18984,immune_escape,0.27202314,0.24919671,0.23410752,0.27202314,0.24467269
18985,immune_escape,0.27121013,0.24934532,0.23475598,0.27121013,0.24468848
18986,immune_escape,0.26952302,0.249763,0.2353502,0.26952302,0.24536368
18987,immune_escape,0.2706924,0.24899964,0.23566239,0.2706924,0.24464555
18988,immune_escape,0.27159622,0.24929254,0.23440455,0.27159622,0.24470674
18989,immune_escape,0.27071255,0.25015017,0.23400562,0.27071255,0.2451317
18990,immune_escape,0.2720632,0.24916002,0.23411265,0.2720632,0.2446641
18991,immune_escape,0.26949197,0.24988471,0.23546803,0.26949197,0.24515526
18992,immune_escape,0.27109078,0.24900088,0.23521438,0.27109078,0.24469395
18993,immune_escape,0.27180395,0.24907097,0.23445706,0.27180395,0.24466804
18994,immune_escape,0.2717737,0.24907763,0.23447886,0.2717737,0.24466978
18995,immune_escape,0.27149987,0.2489965,0.23478886,0.27149987,0.24471472
18996,immune_escape,0.27146944,0.2490038,0.23480554,0.27146944,0.24472119
18997,immune_escape,0.27153638,0.2487651,0.23540811,0.27153638,0.24429046
18998,immune_escape,0.27218553,0.24923047,0.23391148,0.27218553,0.24467254
18999,immune_escape,0.27051616,0.24902667,0.23564772,0.27051616,0.24480939
19000,immune_escape,0.27139235,0.24934924,0.23458014,0.27139235,0.24467832
19001,immune_escape,0.27145186,0.24932544,0.23454653,0.27145186,0.2446762
19002,immune_escape,0.2723232,0.24869461,0.23462543,0.2723232,0.24435672
19003,immune_escape,0.27102536,0.24954557,0.23460254,0.27102536,0.24482657
19004,immune_escape,0.2703013,0.24801761,0.2375968,0.2703013,0.24408424
19005,immune_escape,0.2709792,0.24987236,0.2341379,0.2709792,0.24501052
19006,immune_escape,0.27151704,0.24899246,0.23477948,0.27151704,0.24471107
19007,immune_escape,0.27082238,0.24902102,0.23544075,0.27082238,0.24471584
19008,immune_escape,0.2721249,0.24913111,0.23408812,0.2721249,0.24465592
19009,immune_escape,0.26962015,0.24795553,0.23823501,0.26962015,0.24418922
19010,immune_escape,0.27209845,0.24920149,0.23403089,0.27209845,0.24466915
19011,immune_escape,0.27192453,0.24920213,0.23419386,0.27192453,0.24467956
19012,immune_escape,0.27066818,0.25012666,0.23405464,0.27066818,0.24515054
19013,immune_escape,0.27052835,0.24902205,0.23564056,0.27052835,0.24480908
19014,immune_escape,0.2711043,0.24900152,0.23519975,0.2711043,0.24469441
19015,immune_escape,0.271531,0.24898914,0.23477177,0.271531,0.24470809
19016,immune_escape,0.27118066,0.24940492,0.23472624,0.27118066,0.24468817
19017,immune_escape,0.27106014,0.2498558,0.23409627,0.27106014,0.24498771
19018,immune_escape,0.2713928,0.24939682,0.2344625,0.2713928,0.24474788
19019,immune_escape,0.27150917,0.24899432,0.2347838,0.27150917,0.24471276
19020,immune_escape,0.2715652,0.249296,0.23443702,0.2715652,0.24470174
19021,immune_escape,0.27216575,0.2486774,0.23492095,0.27216575,0.24423586
19022,immune_escape,0.27155024,0.24930553,0.23447296,0.27155024,0.24467123
19023,immune_escape,0.2708071,0.24901944,0.2354607,0.2708071,0.2447127
19024,immune_escape,0.2714934,0.24899803,0.23479241,0.2714934,0.2447161
19025,immune_escape,0.27128455,0.24950257,0.23444895,0.27128455,0.24476393
19026,immune_escape,0.27135688,0.24923827,0.23472354,0.27135688,0.24468127
19027,immune_escape,0.2715328,0.2489887,0.23477077,0.2715328,0.2447077
19028,immune_escape,0.2702519,0.24907318,0.23581935,0.2702519,0.24485557
19029,immune_escape,0.2715079,0.24899463,0.2347845,0.2715079,0.24471304
19030,immune_escape,0.27152723,0.24934804,0.23445132,0.27152723,0.24467343
19031,immune_escape,0.27093223,0.24901101,0.23535621,0.27093223,0.24470057
19032,immune_escape,0.27114472,0.24953093,0.23454952,0.27114472,0.24477483
19033,immune_escape,0.26992983,0.24836683,0.23709206,0.26992983,0.24461128
19034,immune_escape,0.2708528,0.24898054,0.23540775,0.2708528,0.24475886
19035,immune_escape,0.2715741,0.24897896,0.23474805,0.2715741,0.24469885
19036,immune_escape,0.270416,0.24904233,0.23571467,0.270416,0.24482694
19037,immune_escape,0.27206284,0.24917799,0.234092,0.27206284,0.24466713
19038,immune_escape,0.27151304,0.24899337,0.23478164,0.27151304,0.2447119
19039,immune_escape,0.2705505,0.24902217,0.23562382,0.2705505,0.24480352
19040,immune_escape,0.27138823,0.24919702,0.23472957,0.27138823,0.24468516
19041,immune_escape,0.26921973,0.24798353,0.23861195,0.26921973,0.24418476
19042,immune_escape,0.27230424,0.2499014,0.2329966,0.27230424,0.24479781
19043,immune_escape,0.2715051,0.24899526,0.234786,0.2715051,0.2447136
19044,immune_escape,0.27183762,0.24949153,0.2340314,0.27183762,0.2446395
19045,immune_escape,0.27084857,0.24902114,0.23543167,0.27084857,0.24469864
19046,immune_escape,0.27177244,0.24906656,0.2344923,0.27177244,0.24466868
19047,immune_escape,0.27152443,0.24899068,0.23477536,0.27152443,0.24470948
19048,immune_escape,0.27154556,0.24920277,0.23469874,0.27154556,0.24455296
19049,immune_escape,0.27208304,0.24922594,0.23401667,0.27208304,0.24467438
19050,immune_escape,0.27053124,0.249024,0.2356376,0.27053124,0.2448071
19051,immune_escape,0.27141723,0.24925746,0.2346455,0.27141723,0.24467987
19052,immune_escape,0.2717367,0.2490817,0.2345103,0.2717367,0.2446713
19053,immune_escape,0.27181402,0.24956177,0.23382626,0.27181402,0.24479797
19054,immune_escape,0.2705589,0.24868678,0.23629916,0.2705589,0.24445513
